"","a1-3","CuLFCFe","p1-4","a1","a2-3","Cu","LFCFe","Fe","p1","p2-4"
"Edg84A",0,0,0,0,0,2.27070299551896,0,0,0,0
"Ef1alpha48D",102918.884521648,117648.76653833,99174.2601633153,169267.954957336,111762.295075812,105560.603463842,99011.0387305352,131302.391378484,102037.849175166,112938.872145502
"Ef1alpha100E",17.5878046202168,14.539850439183,13.3751295712208,19.349796362625,12.5034858318723,17.8696941958848,16.1116699463378,11.0379346773989,10.3325144302987,10.2448066264727
"EF2",78982.4766181533,65529.5315920438,57859.002182826,79388.8450762341,69745.3572196939,57749.5601465341,58805.2750643685,64114.8429020487,55276.4117034109,52767.8864422412
"eg",0.78394273708345,0,0,0,0,0.254958958084075,1.17621608772371,0.181114228078339,0.332328870478283,0
"egl",3337.81201292267,3778.95104657518,2976.94649227672,2224.69432003895,2749.39548417502,3685.83962900961,2366.75611928798,3128.30390130301,2410.59854929328,2631.1302943477
"Eh",0,0,0,0,0,0.274914603080035,0,0,0,0
"Eip71CD",1975.68391407351,608.522847219342,11769.3614658526,553.109532327433,282.080802297457,477.638703138302,805.768553475954,249.823405865335,3556.46889693475,16949.4417661717
"Eip55E",1530.43689924323,1385.5605869958,1156.09534596202,3131.16249475873,1940.28008694234,1822.14023164471,2066.38133359046,1672.1179165746,1120.84040371114,1244.29049118778
"Eip74EF",880.739326275449,716.550985178857,732.837746633201,588.682177957165,712.260476346273,493.008609230211,557.663061679116,625.76579244246,538.077542159143,439.258821547579
"Eip75B",3158.6254969989,2526.27173815879,2644.32287657432,2001.88556963997,2225.9598187269,2638.21128834646,1858.88642781849,2062.16529211742,1741.23365656332,2216.31093263739
"emc",1676.68616179238,2343.85316935266,1618.18767949292,1802.43689058982,1606.70800302341,2230.35534843365,1704.01599278267,3559.0612996083,1688.76241995132,2168.03976943742
"ems",2.93077892088082,4.94851808903049,5.09790461529796,0,7.3871789036542,3.13061013010293,0.832609360575822,0.418199575219924,0.57391645610842,1.06958894874052
"en",0,0,0.494137537649003,0,0,0,0,0,0,0
"ena",399.755699562476,1318.52848559771,704.901138785522,466.471113333468,684.318489037512,1914.6957922919,990.490776389642,912.724536264976,594.010826339924,528.059555759312
"Eno",6665.33977508665,5349.37942362231,6341.84904561775,7460.18008132594,7951.8657322518,5575.04760642057,4930.53587212811,8196.52851716977,6836.7313477607,7363.07515542108
"E(Pc)",2607.36433024172,2000.77669078524,2202.21968388917,1678.87535211194,1760.27470225276,1752.92469779935,1697.75292491241,1484.08737799065,1793.17863689697,1126.7880683998
"esc",23.9063437087827,51.9580329909514,79.2762277730734,51.750942858478,38.6363529854117,43.5550660101238,83.6223843124901,41.1921074968633,114.554261850168,52.0381414934448
"E(spl)m8-HLH",0,0.469540339186915,0,0,0.343567766351882,0,0,1.35175627514324,0,0
"Est-6",344.358015923984,42.1969707183656,20.7501244192909,1278.62654850803,135.345131409802,44.7666846926711,41.2973946632252,98.4300111939747,30.9001119628853,63.4707292023957
"Est-P",0,0,0,0,0,0,0,0,0,0
"eve",0,0,0,0,0,0,0.594547372830693,0,0,0
"exd",3056.97435645342,3211.78529665345,2662.4604141457,2425.97778505831,2549.53494119371,3380.15768362743,2588.94096577385,2667.57597198501,2566.99346281626,2509.26306560119
"exu",152.198997697586,382.612864534374,154.876547934486,530.471650907083,274.014769556375,263.766309158643,457.270909388724,248.083434031996,469.724159331655,274.566856539232
"e(y)1",230.189570720602,231.847619073241,226.665123400548,258.005887231979,275.999903695747,286.729071601066,274.360538317588,260.405001400126,262.492106720988,276.454720653969
"e(y)2",85.4562512811338,91.7070126558014,92.9800789965536,136.836025683024,127.41961218558,90.9585782946359,138.259438354669,116.774547254023,122.39579890798,93.500965937961
"eyg",5.44644501862742,0.80614007301616,0,24.5415401160325,0,0.274914603080035,0.581668714893013,0,0,0.7936618264454
"E(z)",507.337242761943,423.747764226896,562.503981163875,405.393905987016,419.166985659177,401.442298456081,464.681760505537,379.946010930293,528.548533182193,544.965663800674
"fas",13.5431999465026,91.0792626909186,10.0146072788926,27.239333176369,14.2179234011761,97.532183327645,33.844335140462,40.2004604479076,3.83091475561799,6.15212453272982
"Fas2",1373.97827411856,1669.99533135592,1793.20526990364,1434.73285124632,1600.69212827398,1735.99119658873,1393.7101383335,1711.94844832262,1278.74532768496,1590.77000788413
"Fas3",982.607344076044,1611.06609112551,1814.96073954556,1228.72577557345,1572.0090796796,1500.19978985054,1807.99940475496,2095.92834203469,1562.87239981744,1702.25692982639
"Fbp1",0.485461039086097,3.39189463411011,0.984750402027242,1.9229237446206,2.19720961836618,2.01574403743489,1.78364211849208,11.9623053536962,2.60558818134381,7.61328541340214
"Fbp2",3.22926061887817,2.84700143041577,2.23589153151997,9.88241306440248,0,1.0198358323363,0,0.571328243766639,0.241587585630137,0.7936618264454
"Fcp3C",13.6547023034112,492.562704191063,29.917183979297,192.469928658045,10.1464859513039,5.77880524268273,11.6848038398382,7.19018182182473,12.3550534104164,37.2487585166264
"fj",0.485461039086097,0.476105730318743,0.771102284926786,0.562163727276527,0.343567766351882,0,0,0.181114228078339,0.241587585630137,1.83547908188615
"fkh",2184.68472794048,1390.21906140274,1972.41827710932,2759.05505347543,1835.70652654967,1301.66314462953,1520.13179463538,1844.56004473673,1386.10721249633,1766.61760780288
"fl(2)d",1517.40456469505,1056.21104762581,1155.64460390662,1013.21583447997,1133.88549550467,972.002658609131,981.095364655965,1076.29342358066,1025.51023445637,967.768044363558
"Actn",469.279049608779,605.001372030633,614.622984209461,435.971113122998,304.284080667326,545.168268079973,494.163406640529,376.386965475232,482.187160048372,529.656643171913
"fliI",1714.50377871947,2124.53782339916,1689.03516585171,1410.42916041882,1725.5373762311,2365.64827500217,1658.41649171001,1752.98287449029,1256.33451651207,1390.63871678609
"flw",2083.80604286363,3153.6227358877,2630.45512061588,1968.18182213173,2384.88876479824,3359.81325672265,2663.00611658006,2821.36806246125,2619.88355240891,2610.58246275636
"FMRFa",0,0.673199467658489,0.36884081660137,0,1.14081844613535,0,0.238061987745129,0,0,0.2973509684547
"fog",267.999179713424,448.364090792923,368.873379967375,527.443839314852,299.788432164363,192.023132226152,842.032505510508,649.442299247573,604.354723576151,318.363734780748
"for",2457.18440251222,4241.28566382686,2930.90152530538,2010.28399025829,1896.31757923242,4239.57047824842,3442.50334113398,3278.63217270755,4160.91768062861,1959.68189380995
"FER",1988.53276779119,565.036008799345,1321.05845606773,1408.65407711455,1049.17724485113,457.599687211542,525.57867929544,662.035617178546,422.275333245093,1379.16003690564
"gd",2.49473188591155,5.95132162898429,0.524033516102284,2.71408815809927,0,2.93803385822309,12.7744298114181,1.14265648753328,13.1778842177295,0.827781366885373
"fs(1)K10",420.895966488535,329.044931756905,280.906966286548,259.058642527185,257.539604940952,340.958611022615,279.372803807947,213.517005361896,358.504128381404,243.83402058695
"png",9.25465634713606,32.5278924421201,6.40178835515573,46.0770795220227,6.12132235409856,20.0962303813854,54.5465800853162,10.2650711829197,90.5702421820777,39.9499218037923
"fs(1)Ya",19.1764147367577,99.5095954673843,9.86439868363966,113.156135275882,9.28463720005726,48.4132851119829,208.109377821957,26.0702245808381,290.186730357268,87.5486332260485
"fs(1)Yb",1.26940377616955,0.694462422082631,1.23181917085174,4.86163171022708,2.35699988056844,0.944761217000513,1.66521872115164,3.08685588274237,0.447521034901314,1.394711610495
"tj",5.56307614376428,10.4334329408852,2.65225169292845,33.2160378836834,22.0321449204537,59.7093742748585,5.91048333368667,20.304483044769,63.4635177786935,11.4016781975137
"dup",154.997340049723,199.638927138913,199.163095150877,265.743126733347,164.248988466809,162.050140685718,459.113272207579,284.75224116974,681.754107611818,236.867605655709
"ft",41.221015328352,7.59999256313517,31.9068583366492,15.4652566820704,29.7723471712319,13.3155962757153,10.8509792861981,13.7060504893451,19.972946738628,27.0642558862312
"ftz",0,0,0,0,0,0,0,0,0,0
"ftz-f1",1302.62622520182,1787.99035817927,1479.35568139847,913.706781993923,930.607285325226,1478.21039966554,1011.76885420897,1072.95621362647,1038.50572522834,1086.2243278033
"fu",266.37090841597,153.666961819291,160.501047471887,167.827526868245,173.98636472612,142.577471067853,181.143178230151,147.776588002334,183.055806024601,165.916083330677
"fw",0,1.52029866849427,3.07735979316561,0.562163727276527,0.637460417581212,3.08052266219581,0.594547372830693,0.209099787609962,0,4.5862247259986
"fy",62.3521581395901,76.3540924837607,68.4560001795329,69.3013239270113,61.1877313153931,64.1260509823335,65.5448971981537,59.6543001491699,71.2737474182833,77.8870105197513
"fz",33.3735376638185,125.502861311171,356.820729963688,82.9785868339819,35.4530132894289,264.077160616216,121.226393814801,78.7557210169796,294.041311622673,417.599406213119
"fzy",15.5366653497212,41.5353695121895,38.1304798716958,90.9555996685436,28.5104530135995,32.52218441044,233.288555115546,45.7836572962326,325.995559970857,77.1459223846388
"g",1379.1165057957,714.749422164416,620.490761645966,1021.11335057852,715.391130959843,691.546517971736,621.320925063317,706.317516499705,659.957457380046,496.859500820657
"Gal",1834.79773955829,60.1026650851534,196.875679253655,80.0484122277442,1644.55402773841,80.1556262999283,10.1637658319023,24.7652961534678,17.4130745741921,511.949951370563
"bnb",17.3019972708944,73.7516973465836,19.5834433625738,7.76907936110908,12.178046636734,24.8278100661366,147.401291869196,41.2346867179749,4.2784357905193,238.071973494966
"Gapdh1",3938.93693940686,3000.68085616766,3267.41109079478,6965.25444497755,6772.88902548083,3637.64567917931,3411.56827413783,4696.55234312158,3928.15304100569,4835.51232616648
"Gapdh2",7143.70217921132,8529.41311639397,12901.5351482934,10680.4322355684,10274.1246325645,10586.2564939304,10326.7646978685,11298.055296472,11933.1892580933,18340.0962063418
"Gdh",2165.94214054895,9006.91950439368,9804.22815081087,3054.64595908923,7703.40941895352,10110.9195225553,6189.07353008906,10401.9591241445,8557.06170098135,25638.1194785295
"gdl",1.1863812115427,0.812705464147987,0.645805563879153,1.2522167837769,2.171521745191,0.647375217708167,1.89040205095909,0,2.69425895452562,1.74125811840905
"Galphai",2133.3848408797,2502.10748948196,2416.66999232447,2262.97879615308,2834.03666869398,3635.34068061198,2936.65629983757,2785.29389089134,2407.75253296076,2981.00342762617
"Gbeta13F",3046.68131685545,3657.7941648531,3458.88806021949,3111.29917404614,3283.46578021449,4108.35343291089,3520.75793129308,5299.52604346418,3517.65879191153,3546.48742695901
"Gl",2154.47846535817,1994.85719338446,2089.62152873773,1888.92077298379,2255.31103159734,2060.68744987167,2014.78786143125,2151.86816048541,1803.69000434831,1846.40918122773
"Gld",0.700920172456608,0.694462422082631,2.30978218150959,2.88066967863646,2.64919190056995,3.31049447285122,1.63946140527628,1.83912784031501,4.33854080645315,12.1979229017385
"Glt",132.685278359763,615.479644456356,448.63010057852,1430.34527340743,619.503371386439,1069.36522783325,855.601443285192,864.94593339296,341.984033802038,790.645843074971
"gnu",15.5836625416196,110.474724828008,19.2985776740978,157.783156178866,16.8587992227341,64.5709958301334,313.047487002523,30.2173640902733,329.493398399892,81.8809169241057
"Galphao",590.616980250745,987.727460738492,631.206098611037,533.149049810972,514.871658026215,1217.02321240982,805.458611535213,688.832271712383,554.87584351857,518.651410652899
"Galphas",1401.20333434938,1581.60895824322,1374.251942356,1332.76076390128,1307.27063114235,1704.51697759717,1321.77386000706,1411.59377043586,1087.65253885572,1278.61557883212
"Got1",5352.23536204015,3474.84639038913,4941.97849510838,5230.28453339194,7089.7807751125,4620.57390277867,4009.88264267596,4390.26737180461,5504.99194866975,9868.53352038933
"Got2",3714.35008397574,2106.17721658716,2237.87494987788,4912.21026878904,6067.3449752031,4239.67232613095,2743.90334016383,2476.32054290207,2440.97390990649,4534.69612001032
"Gpdh",4906.731463169,2549.97872485499,15186.9541831148,3340.02797371816,3911.56265598305,2301.95118520488,2418.75343673533,2906.78013000896,3386.20621140207,22807.1575859018
"grau",369.143555025892,398.929952920621,359.632185999043,376.383656605894,345.611562961711,492.370652857595,339.474580027136,392.197785391585,337.927215084082,379.634576943504
"Grd",70.0023989265784,66.1005281331503,62.1293273410602,27.1738630128101,49.4227567625749,66.1050050986643,40.3716477632076,65.571237067518,46.4317766815313,39.8671961144205
"grk",21.8605427759764,39.5592895622514,32.6532879086806,53.3007829536939,21.7093587811762,98.9268462639305,50.6480793133526,30.7902761517943,39.4598232415366,47.3285222209626
"grn",2.83728925033645,6.43249197109866,12.2065041388763,5.54425289013858,5.01525606674518,0.784832519248184,28.2892921783423,25.0998457662703,12.3244171415021,0.870629059204525
"gro",1525.86235596616,1506.20509465052,1585.63028039053,1200.54428131434,1138.49693942069,1369.82169975831,1325.98146051224,1321.45755785304,1544.71792338818,1286.05314075548
"Gs1",543.17686137073,6190.76395730122,1061.42288543253,637.451032489565,574.214360384933,5038.42314326269,2646.7776114658,2873.41964511902,2486.04216117042,1369.53098867685
"Gs2",13027.8391192911,4201.3415001802,14629.5458725666,13322.3683404524,13441.3494660126,7296.30922344291,888.171238709934,2450.64671093621,552.083177014992,20860.8897608686
"gsb-n",0,0,0,0,0.50335802855414,1.61460783092099,0,0,0,0.24815542899535
"gsb",0,0,0.247068768824502,0,0,0.254958958084075,0,0,0,0
"GstD1",14000.0717974735,9036.89021991867,9477.20445947095,28829.4800244142,26088.6839503333,16641.228689777,15430.8976761991,16388.7662916053,12556.3555776541,14586.487002039
"gt",0.877432407627821,4.14394479704299,1.10652244980411,1.08563526323971,3.70558307280078,3.47914311749335,2.36652602644935,1.11467092800166,2.19372128280146,0.84285736590475
"h",3697.6184695118,2595.49724465829,3650.95375543907,4181.1299743691,2868.83615241782,2518.88285481678,2479.85249987187,4146.83057644363,4047.25087471055,4930.66732507546
"H",652.618595126828,530.864025725827,588.637247133972,480.145701859993,501.1550007272,466.146609240777,552.932821315474,586.752254361151,779.998245012078,405.948426048707
"H2.0",14.8642249695463,21.8790264033985,42.8896900292123,2.5044335675538,6.83414575997751,28.1933103362779,24.6912196736801,24.2520205897593,12.8962892316037,29.9606129900635
"halo",0,0,0.649330237149917,0.562163727276527,0,0,0,0,0.166164435239141,0.2973509684547
"hay",527.142022212448,528.433555567592,413.43663033162,468.623124609231,467.296293149755,478.111372324333,421.81253992992,800.544537837657,495.671736870687,442.755215570259
"hb",18.8959457251246,44.467721027319,28.0528063429924,54.3472333255444,13.9803127423979,31.6162749632404,83.8584413629707,29.0718894357444,182.464523597555,27.7609285234646
"her",326.138271237828,252.885781658473,236.616293182597,284.760339599914,246.106115331133,240.592636488591,245.041726240639,239.634834747674,225.395809037475,186.702235052898
"Hex-A",6945.00580132562,2856.37856716432,4646.67672451255,5504.61355649978,6588.21332991012,2638.78091297761,2727.03236195986,2401.49147232317,3506.51660446463,5234.04101580159
"Hex-C",193.724107025703,129.687941833809,1164.69263952787,67.8858810119431,246.990786009287,63.0557508637749,307.132015050202,216.062809080738,571.694245963907,1502.60561088785
"hfw",2207.79260292053,1465.70815666873,1757.80618158153,1635.91059563199,1737.42880984315,1152.32345200536,1170.17324580194,1582.99229168257,1314.92274031527,1618.04744733702
"His2Av",763.506809208032,1123.75951278748,1219.15364949521,1630.4835726076,1413.05487810389,1158.52202069588,2119.22268234922,1515.37333249592,2039.38128346727,1587.04226167683
"hk",992.148102916293,1106.79616644429,1135.59706431464,817.934029559293,1033.58710802912,1234.78437355531,1016.17448847784,997.60432035048,1010.76185512857,1099.45241296052
